TS,V1,V2,V3,W1,W2,W3
1503628200,233.39482863712706,236.76898430783126,234.45135289579872,0.0008842081328233334,0.0026526243984683335,0.09657632033016667
1503631800,232.44422724398083,234.38899899797931,234.05052709129023,0.0,0.0,0.0
1503635400,230.94696439345088,231.33944696390384,230.90323339496803,0.0,0.0,0.0
1503639000,229.19293930782104,231.38394946869897,230.90473734536374,0.0,0.0,0.0
1503642600,230.71798827661664,233.19544244580445,232.8271061645861,0.0,0.0,0.0
1503646200,233.84796078997692,236.92990466321226,235.51135771202684,0.0017920350531733336,0.0053761052091916665,0.20938726107283334
1503649800,233.52450787364708,237.05808835687657,235.1799549775864,0.0006177475551766667,0.0018532427152,0.06532751719166666
1503653400,235.2526054817454,238.08085730957225,237.49597719142966,0.0,0.0,0.0
1503657000,235.9008291342204,238.60787680116127,237.6224890461083,0.0,0.0,0.0
1503660600,235.09928914313096,237.56093775480645,235.89971202870584,0.0,0.0,0.0
1503664200,233.130274000291,236.0297928726656,234.1974477441312,3.0996798674266652,8.504258063634667,9.500632375081498
1503667800,230.4923464988992,234.35069884092198,231.7806582432717,22.305105272927168,39.80328772227069,53.463921286265695
1503671400,230.84486481988793,234.4555616197263,232.23406979521275,22.769307072955506,31.047198368709495,54.16267692565854
1503675000,234.2669556995824,237.3225985387686,236.39118279995805,19.777990204494674,28.093629970549664,53.942243944804176
1503678600,233.3164091454081,237.34810874403598,234.96889439390512,18.63940479395349,25.566044073453554,53.005929403307476
1503682200,237.75228490955791,239.92917605550443,239.44551378863,19.76497801780584,24.484338693616852,53.69045668284236
1503685800,239.23185206823223,242.22491077240173,240.93588094074863,19.086640065511354,24.66518309593366,53.37801766713602
1503689400,241.55565147254555,244.82805041757442,243.5719405199543,19.649135386149666,24.957125682831663,54.43762981414968
1503693000,236.2419191197069,239.45931899297898,237.83064115977714,19.303501656850493,24.304480899175328,53.305391801198034
1503696600,241.19032403855218,244.21582542784375,242.4441724214153,19.26285809834864,24.616432676315025,54.43504671732395
1503700200,241.36770233854767,244.3047925060667,241.94968469634546,20.49711280504768,24.721946783066198,54.153929309842106
1503703800,236.08945787089738,238.87446759589545,236.80846840166348,19.062330932618327,23.926258637109683,53.434862855277
1503707400,237.50144775040852,239.5864802935573,238.3250620601757,19.81986670494033,24.324765682220487,53.76199539184431
1503711000,230.32489155009839,231.73721319245763,231.43563779315886,3.100081167220833,4.1758599646885,8.151380227406664
1503714600,229.5072981105534,231.56245880709145,230.29112394501914,0.0,0.0,0.0
1503718200,234.89614235273086,238.3496925614205,236.57473754884097,0.0005038930475716667,0.0015116791923833334,0.052417209943
1503721800,239.60990234029012,241.5870560821785,240.5075884245465,0.0,0.0,0.0
1503725400,239.0003895750548,241.78655036680905,241.81865984908873,0.0,0.0,0.0
1503729000,242.38678561600182,243.03040148367484,243.583769069424,0.0,0.0,0.0
1503732600,229.9761624543612,231.98866286393928,231.23590286915692,0.0,0.0,0.0
1503736200,227.46271921699415,231.40031020507007,229.425070804258,0.0005534371609483333,0.00166031147043,0.055712647438166674
1503739800,230.0638400909189,233.1290907111776,232.18698541247468,0.0,0.0,0.0
1503743400,230.74763433756743,233.7310982112485,232.77229925803022,0.0,0.0,0.0
1503747000,230.99913155195247,233.2126166037705,231.91712572360512,0.0,0.0,0.0
1503750600,229.20788478850943,231.06390568702636,230.05520257082574,0.0,0.0,0.0
1503754200,229.59653009895615,232.673084579334,231.69312012653427,0.0,0.0,0.0
1503757800,232.6810963463224,235.97058871320218,235.07418866923103,0.0,0.0,0.0
1503761400,237.85808427565982,239.2276621539711,239.62279891239186,0.0,0.0,0.0
1503765000,239.5879106885553,242.1154798551604,240.5798307520916,0.0,0.0,0.0
1503768600,241.1964460887851,244.2294312103648,243.03251407173386,0.0,0.0,0.0
1503772200,241.2579278273941,243.8892206973296,242.64490263441533,0.0,0.0,0.0
1503775800,240.96584321523227,244.04322352818832,241.9953614153256,0.0,0.0,0.0
1503779400,242.58814281806488,245.83386002902287,243.77933068941104,0.0,0.0,0.0
1503783000,240.88955708781953,244.03249872591644,241.24193088547344,0.0,0.0,0.0
1503786600,238.12031241149066,242.46284647315002,242.57132593305897,0.003977012336253333,0.011931036909416664,0.1330745601655
1503790200,239.40413917177528,241.8832727632113,240.1326524135049,0.0,0.0,0.0
1503793800,238.07253276984426,240.93725316154752,239.16561370386128,0.0,0.0,0.0
1503797400,233.80093522768883,235.87999292475536,235.4449108203492,0.0,0.0,0.0
1503801000,230.8621004344069,233.61635412645785,232.28015011980432,0.0,0.0,0.0
1503804600,228.69919019757012,232.23464864673846,230.11123847960977,0.0,0.0,0.0
1503808200,228.0457196380169,229.7360035867387,230.2019810821308,0.0,0.0,0.0
1503811800,225.20307826007885,229.19456985240288,231.08551657787476,0.0048430633793266654,0.014529190162811668,0.26206403811763335
1503815400,233.3352037146901,235.51336652515968,235.5306016465343,0.0,0.0,0.0
1503819000,237.09091517857917,239.0249328031886,238.9795147704989,0.0,0.0,0.0
1503822600,233.1332361058889,237.05881782545703,238.87247619049333,0.022941546837489998,0.06882464071115,4.4501849985126665
1503826200,232.05574273881572,234.28811291598484,241.19017649601872,0.003498368412256667,0.010495105286441665,0.5997004381815
1503829800,239.01531959347625,241.26961319749168,239.94230020159745,0.0,0.0,0.0
1503833400,237.3571104161805,240.1890943842203,238.77088126194508,0.0,0.0,0.0
1503837000,233.13181925726997,236.01648117469762,235.80049530725293,0.0,0.0,0.0
1503840600,233.0327804074818,236.80496086020986,234.94374874814946,0.0,0.0,0.0
1503844200,233.07540276193075,237.0040162235209,237.67730750601498,0.0025966738661133333,0.007790021697666667,0.12892127354933333
1503847800,235.6018868798196,238.73496463904587,237.58735903315568,0.0,0.0,0.0
1503851400,236.9812925219314,240.18360399973253,239.1549323297476,0.0,0.0,0.0
1503855000,239.7718865571977,242.2462670213726,240.83023802315586,0.0,0.0,0.0
1503858600,241.8935528923399,245.41511162135305,243.4323200609661,0.0,0.0,0.0
1503862200,238.73226189377894,243.60733847186196,244.8283343748579,0.004402333994703333,0.01320700198412,0.20237377802533332
1503865800,238.51383012702763,241.6219924032704,242.20982060855005,0.0011903177946800002,0.0035709533095366662,0.20941871325183337
1503869400,240.89375839812317,243.98633786402283,242.1880220355363,0.0,0.0,0.0
1503873000,241.61333316462986,244.33958478488626,242.4718264266547,0.0,0.0,0.0
1503876600,239.4952555010416,242.42667349829026,240.54064712668696,0.0,0.0,0.0
1503880200,236.28645706904786,238.2131573474857,237.32246113007838,0.0,0.0,0.0
1503883800,226.5590280764129,229.34597300039383,227.57438116361354,0.0020136974006883333,0.006041092226901666,0.21740938822416667
1503887400,232.5895245845917,233.76438675935702,235.03417980289046,0.0,0.0,0.0
1503891000,232.05160226567855,233.67055583996762,235.82520149144852,0.0,0.0,0.0
1503894600,228.19672714578414,231.81703844937687,231.19411962682582,0.0,0.0,0.0
1503898200,230.36420682438344,232.79747773666764,232.69082957201505,0.0,0.0,0.0
1503901800,235.935684377479,237.4664899363921,236.92937377003966,0.0,0.0,0.0
1503905400,240.48922342974475,243.36015296748766,241.90458774387898,0.0,0.0,0.0
1503909000,236.10689855513826,239.00964536431863,238.47098930690132,0.0017246286074316668,0.0051738858223,0.15083924611400001
1503912600,236.31848130081832,238.58397677450174,237.47229798633145,0.0,0.0,0.0
1503916200,234.85957699867862,237.48500554277317,236.49137362098298,0.0,0.0,0.0
1503919800,236.86043302940743,239.4225109273657,238.6007045399168,0.0,0.0,0.0
1503923400,237.75106467621987,240.34673257307946,239.59401832925374,0.0,0.0,0.0
1503927000,239.1897909858125,242.50571372291282,241.3306002183596,0.0,0.0,0.0
1503930600,231.05665265960602,234.4742003120609,234.4838732551024,0.002782289385795,0.008346868157383334,0.1746916739148333
1503934200,231.1640986559515,235.54973054431443,237.37164696103798,0.004762531071901667,0.014287593166016667,0.0830684892335
1503937800,237.5869231251291,240.55966406575334,239.76031682341912,0.0,0.0,0.0
1503941400,237.4018426884283,241.3430844942669,242.40704652032008,0.002844921747843333,0.008534765144186666,0.19020193099983332
1503945000,239.22800627949115,242.6416395938769,242.93223074711173,0.0016690199077133332,0.005007059673465,0.1201182047525
1503948600,242.3832560533942,245.23469008159302,243.81991817205602,0.0,0.0,0.0
1503952200,240.6178647152991,243.51301404249017,242.2513215760936,0.0,0.0,0.0
1503955800,242.26592380880757,245.28806346096738,243.7123801416689,0.0,0.0,0.0
1503959400,242.53887447320895,245.48365016628287,244.47997521751338,0.0,0.0,0.0
1503963000,237.91259360744283,242.22974121202896,242.53136605509783,0.0038100951413316663,0.011430285374323335,0.19190815130883335
1503966600,237.2013007300943,239.0524355685953,238.0209476311668,0.0,0.0,0.0
1503970200,231.70829210349999,233.43158650569268,232.24315042290496,0.0,0.0,0.0
1503973800,234.461950738582,237.30535190339455,237.17161089924838,0.0,0.0,0.0
1503977400,230.9664412753096,233.89454741772386,239.04152180917512,0.006475728799901667,0.0194271862507,0.5339806493125001
1503981000,231.7868991215098,235.47743627797502,233.5389998485386,0.00013995065043366666,0.0004198519388833334,0.030690727233833332
1503984600,230.380090655289,232.99012304338055,232.43603293729785,0.0,0.0,0.0
1503988200,234.08217159793887,235.46282928798192,235.3397671541656,0.0,0.0,0.0
1503991800,236.67866716814208,239.4906343614633,237.65363838264332,0.0018824254224699998,0.005647276242576667,0.21267205874133333
1503995400,236.52474972840838,238.9264498100036,238.3262350507664,0.0,0.0,0.0
1503999000,239.17798691345504,241.95289057449642,241.34164656494946,0.0,0.0,0.0
1504002600,240.38837043830827,244.51890442994787,242.19830984856782,0.0,0.0,0.0
1504006200,230.3343617132942,234.73989102470932,232.3752625944028,0.0,0.0,0.0
1504009800,231.5616772992577,233.99256049571545,232.7155470389326,0.0,0.0,0.0
1504013400,231.60436076946877,235.09541631475508,233.22751976220542,0.0,0.0,0.0
1504017000,232.42901088009762,236.2418423318789,233.54651454554516,0.0,0.0,0.0
1504020600,234.24885962663936,237.35410482986785,236.93808127139667,0.0,0.0,11.715436032613002
1504024200,235.25481592502243,238.75446110253083,239.26583790692612,0.001825321018696667,0.005475963056086666,0.3896951039631667
1504027800,238.73093266108663,242.8991308967159,240.85281083909518,0.0,0.0,0.0
1504031400,242.08861424900348,245.60921859053883,243.85191644893712,0.0,0.0,0.0
1504035000,240.9942887071268,244.11740159297298,242.50078671221547,0.0,0.0,0.0
1504038600,241.3705689192597,244.70743547018049,242.63495534076532,0.0,0.0,0.0
1504042200,241.58345840041991,245.30148051492992,242.69563923055668,0.0,0.0,0.0
1504045800,241.5935863522212,245.33724986561882,242.75565876031482,0.0,0.0,0.0
1504049400,240.06009915577718,243.3114842476691,240.43948166661698,0.0,0.0,0.0
1504053000,236.9803687662573,240.1502721206177,237.246345188308,0.0,0.0,0.0
1504056600,231.87494570069737,234.2826206241713,232.98150634763968,0.0,0.0,0.0
1504060200,224.77201371417118,226.5316405150269,225.57540731344503,0.0010949155812463335,0.003284746756156666,0.15121391773213333
1504063800,228.8419399236813,233.50974937286446,238.76171535609402,0.012174014846484999,0.03652204453945,0.8173818333943335
1504067400,235.615870734684,237.905803798414,239.1489281146306,0.0,0.0,0.0
1504071000,235.9960526847564,238.9282616538353,237.873014813204,0.0,0.0,0.0
1504074600,239.54940913475502,242.00634849235797,240.80696448234585,0.0,0.0,0.0
1504078200,240.50361021903245,242.9695859935017,240.9942179902057,0.0,0.0,0.0
1504081800,236.99709047403095,239.66480255126115,239.64253620267857,0.0,0.0,0.0
1504085400,238.6284973719313,240.72041569017117,240.0185321128371,0.0,0.0,0.0
1504089000,238.0600100264648,240.1355264256221,239.15373117821892,0.0,0.0,0.0
1504092600,238.9311397761573,242.47477029775703,241.01267208465416,0.0,0.0,0.0
1504096200,238.13176748269584,240.60159516745358,239.59021027552072,0.0,0.0,0.0
1504099800,235.89677958565585,239.05062063943961,240.09515393970256,0.0024493742485833334,0.007348122795416667,0.04204422394435001
1504103400,240.22315722510646,243.5896334509141,242.61542933676844,0.0,0.0,0.0
1504107000,227.34825989185524,231.62199430595064,231.63004133145358,0.0036809545755383333,0.0110428637266,0.37754484176650005
1504110600,232.6865277446249,236.42806373896028,234.831705063828,0.0,0.0,0.0
1504114200,235.0774428485339,239.41863373533897,237.17108514862682,0.0,0.0,0.0
1504117800,237.43216919571063,240.72011176854656,239.35566536367998,0.0,0.0,0.0
1504121400,239.09136139855838,242.03881477981662,240.9670303553819,0.0,0.0,0.0
1504125000,240.7518311330685,244.12743364621082,242.4995504928149,0.0,0.0,0.0
1504128600,240.63025505417733,243.828225520835,242.25616650038668,0.0,0.0,0.0
1504132200,240.18910198993862,243.70311888603396,241.7298037124008,0.0,0.0,0.0
1504135800,238.96398353575142,241.38511276244702,239.39806909430303,0.0,0.0,0.0
1504139400,234.1155006225809,237.29169021788547,236.9512363911544,0.0025503846009566665,0.007651153802873334,0.28546008427933334
1504143000,230.19967346710428,232.73704487148288,231.74571712351184,0.0,0.0,0.0
1504146600,229.0013344930885,231.14976004122528,230.63531543613632,0.0,0.0,0.0
1504150200,234.1890056120891,237.25019510382927,237.45358881502904,0.0,0.0,0.0
1504153800,229.1991657746122,231.46928387503743,230.5872431046119,0.0,0.0,0.0
1504157400,230.00665859645812,232.25802095856068,231.35406679330958,0.0,0.0,0.0
1504161000,233.80895495251556,236.0385596606155,234.53275273122304,0.0,0.0,0.0
1504164600,237.4587248449263,240.03537256425892,239.39850775836484,0.0,0.0,0.0
1504168200,233.3244382196305,237.0736516841134,235.0889527101185,0.0,0.0,0.0
1504171800,233.85705115163947,236.0036909836992,235.53019025753838,0.0,0.0,0.0
1504175400,233.9749819611747,236.450209186488,235.5463847068956,0.0,0.0,0.0
1504179000,237.08650424012825,240.36708916557427,238.8345242231435,0.0,0.0,0.0
1504182600,238.0659108479505,240.6520573542804,239.1659032837744,0.0,0.0,0.0
1504186200,233.94133644958526,238.1695159177834,240.7101015176168,0.0063739835719283326,0.0191219506661,0.6635120773315
1504189800,234.2077576205368,236.39833715713328,235.3380984314565,0.0,0.0,0.0
1504193400,233.9806100835576,236.08635752237905,235.80069498418527,0.0,0.0,0.0
1504197000,236.2809635116689,240.49119583573932,238.26760722925042,0.0,0.0,0.0
1504200600,238.9401738615061,242.5914594079894,241.06123432907197,0.0,0.0,0.0
1504204200,240.41579453611772,243.71969515961445,243.14334210600853,0.0011691810687383334,0.0035075432062166663,0.084131374359
1504207800,237.44204348795844,242.42275335849925,244.7916170038766,0.005833510259788333,0.017500530680016665,0.39077948570233334
1504211400,242.07693922600328,245.34171505361763,242.92008567343171,0.0,0.0,0.0
1504215000,242.76382459329903,246.02277889413483,243.3822049915179,0.0,0.0,0.0
1504218600,239.9763896105928,243.46551902980158,240.9966568097586,0.0,0.0,0.0
1504222200,237.50670699810485,241.13888586510475,238.69174259879372,0.0,0.0,0.0
1504225800,234.0835211086246,235.43843504501893,235.82067442592125,0.011145499547316667,0.033436498642000004,2.3899005127
1504229400,230.02028531020665,230.99572816397452,231.35343933105625,0.0,0.0,0.0
1504233000,228.7744207544917,231.56050823329196,231.2658371388229,0.0,0.0,0.0
1504236600,235.27229627299297,237.3658271724341,237.606987742882,0.0,0.0,0.0
1504240200,231.383925738406,234.52457699711135,233.94900773974842,0.0,0.0,0.0
1504243800,228.24348822064502,231.3722326779847,230.08148339177825,0.00079399769505,0.0023819931348166663,0.08374669392916667
1504247400,233.35824673643936,235.9578775519949,234.08724211339825,0.0,0.0,0.0
1504251000,237.13778091822388,240.70392422147174,241.19020677872672,0.0029146510859350003,0.008743953307483334,0.116011153857
1504254600,236.12148055898456,238.29766432170325,236.88100042066742,0.0,0.0,0.0
1504258200,235.75159249590226,238.31474685017258,237.12598337028038,0.0,0.0,0.0
1504261800,236.9174031350134,238.91574577576333,238.56963604436592,0.0,0.0,0.0
1504265400,235.02511273736584,238.93531167918346,240.48447743778667,0.005131858388585,0.015395575165733331,0.3008735624948333
1504269000,235.66923517642076,238.00314216944525,237.00915317702442,0.0,0.0,0.0
1504272600,234.40682782066648,236.5877625677186,236.16783441437323,0.0,0.0,0.0
1504276200,235.9949448261357,239.22623174330278,240.47789334097573,0.005516447226206666,0.016549341479950002,0.11496331532800001
1504279800,239.84639726605442,243.56833166823884,242.17035099498418,0.0,0.0,0.0
1504283400,241.45999667828426,244.0828210390421,243.8621496347518,0.0,0.0,0.0
1504287000,240.4658316250518,243.80494882867825,242.6410088374616,0.0,0.0,0.0
1504290600,238.0276262462236,242.0011333759155,242.09963123615208,0.0009129948417333332,0.0027389845252033334,0.16261847178133332
1504294200,241.43237518896518,245.06775553777496,243.47672896751342,0.0,0.0,0.0
1504297800,239.4272589893061,243.262658784784,241.45148131041702,0.0,0.0,0.0
1504301400,240.25776634579617,244.04955406552017,242.2920040457507,0.0,0.0,0.0
1504305000,238.15601001564454,242.5113904366077,242.9225275773383,0.0031409411132333337,0.00942282329003,0.18508314450583335
1504308600,235.32145958807288,239.62700650141952,241.22188459544225,0.005285396128891667,0.015856188138316664,0.10808158715565003
1504312200,235.87026342725952,238.42070202426132,236.87054754941238,0.0,0.0,0.0
1504315800,233.26526431379318,235.50920710069332,233.8644199006075,0.0,0.0,0.0
1504319400,230.0390092838741,231.39849690131194,230.96022156228105,0.0,0.0,0.0
1504323000,229.24438347450763,231.89171958334057,232.02528158335198,0.0,0.0,0.0
1504326600,231.167768683802,231.80745861347322,233.20496028020202,0.0,0.0,0.0
1504330200,230.99356515898853,233.86040907416788,233.75569685724446,0.0,0.0,0.0
1504333800,232.31133875051628,235.1817085573589,233.32011516081016,0.0010191879173133333,0.0030575637519366667,0.11126392364483333
1504337400,236.58861338198292,237.7078251756332,238.0022505102935,0.0,0.0,0.0
1504341000,233.79738890778702,235.6644030843801,234.73622945537412,0.0,0.0,0.0
1504344600,235.69133553926082,238.72200658221257,237.12860689123193,0.0,0.0,0.0
1504348200,236.5217801742135,239.14531422389882,238.2470480940726,0.0,0.0,0.0
1504351800,238.02225473922798,240.63536887331813,239.7012699171016,0.000530244161685,0.001590732435385,0.016433908144633334
1504355400,236.05730069915143,238.7857028771283,237.71502799549805,0.0,0.0,0.0
1504359000,234.12548549895004,236.5981483386257,236.1346264507809,0.0,0.0,0.0
1504362600,237.30128136339363,239.5676912684798,238.7477344651994,0.0,0.0,0.0
1504366200,239.28337044350783,242.25451099690392,240.9734605348983,0.0,0.0,0.0
1504369800,236.6798677536321,242.98603811981314,239.37709845099437,0.0007703772435585,0.0023111317555099997,0.12159034411116666
1504373400,237.3316150584393,241.84705927560512,239.52520134543948,0.0,0.0,0.0
1504377000,236.44960328517246,239.8865497318177,242.61509760234944,0.002455385302506667,0.007366155882676667,0.5775641250608333
1504380600,241.19682845045295,244.56201347597676,242.71213702827825,0.0,0.0,0.0
1504384200,239.68933824391152,243.06586799622315,240.92194269619802,0.0,0.0,0.0
1504387800,241.6776503932011,244.96931685522992,242.60087155745617,0.0,0.0,0.0
1504391400,241.48235498979253,244.9896067584472,243.5414536782036,0.0010633248587449998,0.003189974625905,0.06738234519966667
1504395000,241.604725111019,244.19038979790975,242.27308862725712,0.0,0.0,0.0
1504398600,239.92266292978226,242.44505060154702,240.62940876102496,0.0,0.0,0.0
1504402200,237.04214111445492,238.10210344016312,237.7153501016296,0.0,0.0,0.0
1504405800,233.10060986938717,236.5372776332927,234.48230653737198,0.0,0.0,0.0
1504409400,230.51488964374985,232.35542297362912,231.45889056280367,0.0,0.0,0.0
1504413000,227.3989076522976,230.71610973158332,230.48357378179864,0.0,0.0,0.0
1504416600,230.63438190324882,234.09666017384427,237.83448131264998,0.02549924855430333,0.07649774670604997,4.9082113933521665
1504420200,236.24714910549702,237.25652496985757,240.44644891228515,0.0005254834890366666,0.00157645046711,0.027338552475
1504423800,239.6900620787995,241.42367565358398,239.68888962727112,0.0,0.0,0.0
1504427400,238.33199003372226,240.8575791983794,240.18626055952893,0.0,0.0,0.0
1504431000,239.783159838071,242.54970443637438,241.003349611718,0.0,0.0,0.0
1504434600,240.18385057706507,243.11600953316452,241.69732423396908,0.0,0.0,0.0
1504438200,240.31256112319042,243.0191042973272,241.38955594577308,0.0,0.0,0.0
1504441800,236.5092612633078,238.08855787425563,238.19923813157848,6.776984160149999e-05,0.00020330953101333334,0.013150056997933333
1504445400,236.13629600008088,239.13970903333004,237.8064142619019,0.0010378584265716667,0.00311357537905,0.0046280380090000005
1504449000,233.884519019904,238.32033428568025,238.8944472531655,0.007507381041844999,0.022522143125533335,0.2704472351073333
1504452600,238.64761149285712,241.88183623207917,240.40861693864875,0.0,0.0,0.0
1504456200,238.29178173269005,243.54751713578582,243.0230091640001,0.007498163580893333,0.022494490941366664,0.5405859311425
1504459800,237.31318967373403,241.31324424082268,239.37140539385726,0.0,0.0,0.0
1504463400,240.22110308132898,243.45619633015772,242.60158776503465,0.0,0.0,0.0
1504467000,237.4306605777973,240.87741828333455,244.794511325556,0.002575728396575,0.0077271851897216665,0.5336679013571667
1504470600,238.07240963468377,241.2963240339999,243.3073704841024,0.0016194540758916666,0.004858362277348333,0.33629807790116667
1504474200,241.85106529326072,244.88780297826847,243.57528701251942,0.0,0.0,0.0
1504477800,242.32215224453682,245.48861738522584,243.35640466168545,0.0,0.0,0.0
1504481400,240.7703751580657,243.743582988285,241.6614808540156,0.0,0.0,0.0
1504485000,238.1655725799821,240.12523029968563,238.61460079763276,0.0,0.0,0.0
1505467800,237.33105930060464,238.8333495384651,237.8333367635581,0.0,0.0,0.0
1505471400,238.55029538570983,240.40750293876332,239.80100291011243,0.0,0.0,0.0
1505475000,241.76388648437282,243.51778835398682,243.1238756941294,0.0,0.0,0.0
1505478600,237.2509245781807,239.40252183689358,238.75412976515406,0.0,0.0,0.0
1505482200,236.85568719772183,239.2274438476686,239.24199538457714,0.0,0.0,0.0
1505485800,238.55443986499054,241.3311274579313,241.1808305114217,0.0,0.0,0.0
1505489400,232.4137579914164,235.9376359946788,238.23879433402848,0.005423012177148334,0.016269036730149997,0.006613931059833334
1505493000,232.29855160668774,233.78191865465337,234.6212080310497,0.0,0.0,0.0
1505496600,236.2534358483186,238.3927982709045,238.7812773726337,0.0,0.0,0.0
1505500200,239.10044753096366,240.61368808308205,241.58078122319847,0.0,0.0,0.0
1505503800,240.4792134908329,242.24051789784005,242.68580098469147,0.00017313384761333332,0.000519401530425,0.04105753898616667
1505507400,242.6083390330558,244.59633144347103,244.9734408837137,0.0,0.0,0.0
1505511000,241.10916544595818,243.18768592470104,243.0628137206873,0.0,0.0,0.0
1505514600,240.6795356330628,242.8406347609407,241.59760028170058,0.00017130787173833337,0.0005139236152166667,0.04043916066483333
1505518200,240.6865349179258,241.96611307779042,241.4058517310725,0.0,0.0,0.0
1505521800,238.2363705803056,239.7236476524276,239.2654345942451,0.0,0.0,0.0
1505525400,233.5961512179944,234.95136902319751,234.4694263378727,0.0,0.0,0.0
1505529000,229.5206255604696,231.45798396700744,230.5745739084751,0.0,0.0,0.0
1505532600,234.39850658761543,237.5412509837797,236.8534608625872,0.0,0.0,0.0
1505536200,238.01456039487442,239.33933533645236,240.38959883192962,0.0,0.0,0.0
1505539800,238.16030023483063,240.33530636744192,241.3925887915981,0.0,0.0,0.0
1505543400,239.8473249453372,241.90327723911454,242.15180786130463,0.0,0.0,0.0
1505547000,239.96660136097555,241.48580181194168,241.60697012847,0.0,0.0,0.0
1505550600,232.55915253437,236.17486515806812,237.13832929057853,0.0030956940849616666,0.009287082354250003,0.006761716802916666
1505554200,235.08731215443927,237.21111460057597,236.39138138338416,0.0,0.0,0.0
1505557800,235.33097337496932,237.1828486511557,236.411975614006,0.0,0.0,0.0
1505561400,232.81824612341842,237.45896602675097,239.9792452910151,0.004892629484335001,0.014677888353668334,0.24069958368950004
1505565000,235.6108152216513,239.04428450266286,237.6720642031876,0.0,0.0,0.0
1505568600,231.67109781514992,234.680198017968,234.3858542686623,0.0,0.0,0.0
1505572200,234.8136386582406,238.21803792317033,237.3841339747065,0.0,0.0,0.0
1505575800,239.2242903249715,240.82821467786198,241.7643935089944,0.0,0.0,0.0
1505579400,242.1423109948709,243.96790022732253,244.7138456456489,0.0,0.0,0.0
1505583000,241.4338868229716,244.06309529544944,243.44809507193173,0.0,0.0,0.0
1505586600,240.10297500725392,242.70231336534283,241.73703286142222,0.0,0.0,0.0
1505590200,240.76906476700748,243.4148073032988,242.34669366745902,0.0,0.0,0.0
1505593800,242.1372633081147,244.80238220446412,242.79976871619576,0.00017005218813833335,0.0005101565519966667,0.040182282130000004
1505597400,240.90018986664464,243.4694977095103,241.90477517603213,0.0,0.0,0.0
1505601000,238.8137400819014,242.16243104481532,239.7088213239564,0.0024539151291050002,0.0073617455363266665,0.019215268095316665
1505604600,241.19809395514957,243.06934684075802,241.68947348927213,0.0,0.0,0.0
1505608200,240.2438603970665,242.143719082082,240.51460405358543,0.0,0.0,0.0
1505611800,236.8707269899735,238.73998699763814,237.09969234466095,0.0,0.0,0.0
1505615400,234.6079720005869,236.3410886128637,236.0863079302369,0.0,0.0,0.0
1505619000,226.79380769420467,228.805523693226,231.9681685156263,0.001625188589095,0.004875565816960001,0.214119310379
1505622600,231.68355881083517,233.07535784171608,234.6733824701024,0.0,0.0,0.0
1505626200,242.57805774506286,244.77370579312364,244.77757943292374,0.0,0.0,0.0
1505629800,241.1864797129849,242.60892842030498,243.67275186016082,0.0,0.0,0.0
1505633400,230.16778469086543,232.0751442764848,232.03276290314946,0.0,0.0,0.0
1505637000,227.4797156259717,229.91838655706448,229.58663361346885,0.0,0.0,0.0
1505640600,229.13929971479882,231.0498647961025,231.24592677194312,0.0,0.0,0.0
1505644200,231.28872599899438,232.2034230223233,232.84795911820999,0.0,0.0,0.0
1505647800,231.76890572635799,233.88209146443185,232.90517318611168,0.0,0.0,0.0
1505651400,228.7445867491196,230.9054971076204,230.65996576124496,0.0,0.0,0.0
1505655000,229.84498451695285,231.4431683800572,231.49617998526688,0.0,0.0,0.0
1505658600,230.94273336386502,233.4307204885029,232.32049311481057,0.0,0.0,0.0
1505662200,234.1019297801949,236.56320774193358,235.78525647249242,0.0,0.0,0.0
1505665800,236.39148059037305,238.0454587358354,237.89025578353963,0.0,0.0,0.0
1505669400,238.4333907705917,240.34190201353852,239.96612707472212,0.0,0.0,0.0
1505673000,240.32107144377224,242.79385726322568,241.75826493614244,0.0,0.0,0.0
1505676600,240.1567650634793,243.63271211855118,241.4858653906478,0.002658010621865,0.007974031766255002,0.07486103216808333
1505680200,241.892754394308,244.08239907623815,242.82204225250285,0.0,0.0,0.0
1505683800,241.11797355883328,243.16882725918381,241.62124353467613,0.0,0.0,0.0
1505687400,241.58028437873278,243.68980283446197,242.0565766421212,0.0,0.0,0.0
1505691000,239.6839176076636,241.50026122697926,240.3655296876917,0.0,0.0,0.0
1505694600,235.2956032698516,236.38292241549627,235.79778040315585,0.0,0.0,0.0
1505698200,229.42883794023476,231.14051971723072,231.84615033156712,0.0,0.0,0.0
1505701800,235.16562959783374,236.6548756417185,236.43702406423824,0.0,0.0,0.0
1505705400,233.22929443011196,234.27646342189584,234.89330098124242,0.0,0.0,0.0
1505709000,227.09081002440152,230.72675940486175,231.0417158531272,0.0014074268440399998,0.004222280482451667,0.0040715922912000005
1505712600,228.62287839375057,230.7227940694669,229.5183773221229,0.0,0.0,0.0
1505716200,229.41134750480683,232.37175331691088,229.767772183286,0.0016740774363283332,0.005022232234478333,0.25938051223749997
1505719800,234.47610300238068,236.31572703161152,235.35194053072144,0.0,0.0,0.0
1505723400,229.09121411110291,231.13262794407433,230.75807642483653,0.0,0.0,0.0
1505727000,230.26711421140496,232.1469919473231,232.45335417191268,0.0,0.0,0.0
1505730600,232.57694647138842,234.4588150548241,233.7686162793114,0.0,0.0,0.0
1505734200,231.62285959592572,234.15181219657356,233.45266797089727,0.0,0.0,0.0
