Buildings C 2020 [kWh]
172.4862339
126.5202454
119.464939
122.6813028
124.5192249
134.1683161
163.5750703
234.3350727
230.1997479
216.8748124
221.9290982
218.7127345
212.7394876
207.6852017
205.8472795
201.7119547
201.2524742
203.0903963
211.361046
217.7937734
220.5506566
218.7127345
212.280007
194.3602662
174.1431226
127.7355886
111.9479274
114.96191
116.6841858
125.7261338
153.2825467
219.5901652
215.7150447
203.2285451
207.9648036
204.9508209
199.3534245
194.6171661
192.8948903
189.0197697
188.5892007
190.3114765
198.0617177
204.089683
206.6730967
204.9508209
198.9228556
182.1306665
163.1856326
119.6981685
93.32197177
99.22842568
100.4097165
107.8912247
134.2733855
198.4568514
196.4880334
190.9753431
190.1878159
186.2501799
181.1312532
175.6185629
174.0435085
173.6497449
174.8310357
176.4060901
183.8875984
190.1878159
194.1254518
193.3379246
189.0065251
172.4684541
150.4176929
110.6475699
79.66646222
84.70864337
85.71707961
92.1038424
114.6255849
169.4172867
167.7365597
163.030524
162.3582331
158.996779
154.6268887
149.920853
148.5762713
148.2401259
149.2485621
150.5931438
156.9799066
162.3582331
165.7196872
165.0473964
161.3497969
147.2316897
128.4075467
94.45686027
44.90896132
49.22335935
46.28172433
50.20390435
67.85371448
101.1922447
102.9572257
99.0350457
96.48562868
90.99457664
87.66072362
84.9151976
83.34632559
82.16967158
82.16967158
84.5229796
89.22959563
93.93621166
97.85839169
100.6039177
99.6233727
90.79846764
77.46305555
57.4599374
45.69557734
50.08554547
47.09238538
51.0832655
69.04222602
102.964707
104.7606031
100.769723
98.17565087
92.58841871
89.19617061
86.40255453
84.80620248
83.60893845
83.60893845
86.00346652
90.79252266
95.5815788
99.57245892
102.366075
101.368355
92.3888747
78.81988231
58.46639371
40.70364395
44.6140377
41.94786015
45.50276355
61.49982886
91.71650778
93.31621431
89.76131091
87.45062369
82.47375893
79.45209104
76.96365866
75.5416973
74.47522628
74.47522628
76.60816832
80.8740524
85.13993648
88.69483988
91.18327227
90.29454642
82.29601376
70.20934219
52.07933484
35.63209636
39.05526719
36.72128708
39.83326056
53.83714123
80.28891582
81.68930388
78.5773304
76.55454764
72.19778477
69.55260731
67.37422587
66.12943648
65.19584443
65.19584443
67.06302852
70.7973967
74.53176488
77.64373836
79.82211979
79.04412642
72.04218609
61.46147626
45.5904115
29.94817622
28.89273389
27.57343097
30.21203681
45.51595065
70.45077578
80.21361737
71.63814841
68.20796082
63.45847032
60.42407361
57.65353749
56.33423457
54.61914078
52.6401864
53.16790757
54.75107107
57.65353749
62.2710977
66.62479732
68.33989112
65.30549441
53.82755903
39.44715723
33.03446369
36.20808029
34.04425079
36.92935679
49.91233378
74.43573478
75.73403248
72.84892648
70.97360758
66.93445918
64.48211908
62.46254488
61.30850248
60.44297068
60.44297068
62.17403428
65.63616148
69.09828868
71.98339468
74.00296888
73.28169238
66.79020388
56.98084348
42.26680289
29.85302157
28.8009327
27.48582162
30.11604379
45.37133234
70.2269318
79.95875381
71.41053177
67.99124296
63.25684306
60.23208757
57.4703543
56.15524322
54.44559881
52.47293218
52.99897662
54.57710992
57.4703543
62.07324309
66.41310966
68.12275406
65.09799858
53.65653216
39.32182136
36.61466308
40.13222897
37.73388859
40.93167576
55.32171802
82.50290895
83.94191318
80.74412601
78.66556435
74.18866231
71.47054322
69.2320922
67.95297733
66.99364118
66.99364118
68.91231348
72.74965809
76.58700269
79.78478986
82.02324087
81.22379408
74.02877295
63.15629658
46.84758202
34.28689848
37.58083632
35.33496961
38.32945856
51.80465883
77.25781491
78.60533494
75.61084599
73.66442817
69.47214364
66.92682803
64.83068577
63.63289019
62.7345435
62.7345435
64.53123687
68.12462361
71.71801035
74.7124993
76.80864157
76.06001933
69.32241919
59.14115676
43.86926312
33.30415897
36.50368515
34.32219003
37.2308502
50.31982097
75.04343243
76.35232951
73.44366933
71.55304022
67.48091598
65.00855484
62.97249272
61.80902865
60.9364306
60.9364306
62.6816267
66.1720189
69.66241111
72.57107128
74.6071334
73.87996836
67.33548297
57.44603839
42.61187151
61.12808599
64.99695219
65.77072543
70.67128928
87.95222498
129.9939044
128.7042823
125.0933405
124.5774917
121.9982476
118.6452302
115.0342884
114.0025907
113.7446663
114.5184396
115.5501372
120.4507011
124.5774917
127.1567358
126.640887
123.8037185
112.9708931
98.52712594
72.47676018
81.41739614
83.60940296
84.86197828
91.43799874
111.4792039
159.703354
156.8850595
147.8038884
151.2484705
149.0564637
144.9855939
141.5410118
140.2884364
137.4701419
137.1569981
138.4095734
144.0461624
148.430176
150.309039
149.0564637
144.6724501
132.4598406
118.6815121
87.0539851
81.30166041
83.49055126
84.74134604
91.30801861
111.320735
159.4763339
156.6620456
147.5937835
151.0334691
148.8445783
144.7794953
141.3398096
140.0890149
137.2747266
136.9620279
138.2128227
143.8413992
148.2191809
150.0953731
148.8445783
144.4667966
132.2715475
118.512805
86.9302369
83.17960188
85.4190527
86.69873888
93.41709134
113.8920703
163.1599883
160.2806944
151.0029696
154.5221066
152.2826557
148.1236756
144.6045386
143.3248525
140.4455586
140.125637
141.4053232
147.163911
151.6428126
153.5623419
152.2826557
147.8037541
135.3268138
121.2502658
88.9381897
84.51701754
86.7924757
88.09273751
94.919112
115.7233009
165.7833806
162.8577915
153.4308934
157.0066133
154.7311552
150.5053043
146.9295843
145.6293225
142.7037335
142.378668
143.6789298
149.5301079
154.0810243
156.031417
154.7311552
150.1802389
137.5026862
123.1998063
90.36819567
82.74184552
84.96951059
86.24246206
92.92545728
113.2926808
162.3013124
159.4371716
150.2082734
153.7088899
151.4812249
147.3441326
143.8435161
142.5705646
139.7064238
139.3881859
140.6611374
146.389419
150.8447491
152.7541763
151.4812249
147.0258947
134.6146179
120.6121517
88.47012713
79.51635751
81.65718252
82.88051109
89.30298612
108.8762434
155.9743936
153.2219043
144.3527721
147.7169257
145.5761007
141.6002828
138.2361292
137.0128006
134.2603113
133.9544792
135.1778078
140.6827864
144.9644364
146.7994292
145.5761007
141.2944506
129.366997
115.9103827
85.0213361
68.88008473
73.23958376
74.11148357
79.63351568
99.10594469
146.4791675
145.0260012
140.9571354
140.3758689
137.4695362
133.6913037
129.6224379
128.4599048
128.1692716
129.0411714
130.2037045
135.7257366
140.3758689
143.2822016
142.700935
139.5039691
127.2973718
111.0219087
81.66794856
65.07075
69.1891519
70.01283228
75.22947469
93.62500317
138.3783038
137.0055032
133.1616614
132.6125411
129.8669399
126.2976582
122.4538165
121.355576
121.0810158
121.9046962
123.0029367
128.2195791
132.6125411
135.3581424
134.8090222
131.7888608
120.2573354
104.8819684
77.15139557
62.22273912
66.16088717
66.94851678
71.93683763
89.52723224
132.3217743
131.0090583
127.3334535
126.8083671
124.182935
120.7698734
117.0942686
116.0440957
115.7815525
116.5691821
117.619355
122.6076758
126.8083671
129.4337991
128.9087127
126.0207375
114.9939229
100.2915036
73.77464005
56.45889011
60.03223758
60.74690708
65.27314721
81.23409927
120.0644752
118.8733593
115.538235
115.0617887
112.679557
109.5826559
106.2475316
105.2946389
105.0564158
105.7710853
106.7239779
111.2502181
115.0617887
117.4440203
116.967574
114.3471192
104.3417463
91.00124903
66.94070937
40.09084885
43.94237144
41.31633331
44.81771749
60.57394629
90.33571182
91.9113347
88.40995052
86.1340508
81.23211295
78.2559364
75.80496747
74.4044138
73.35399855
73.35399855
75.45482905
79.65649007
83.85815108
87.35953526
89.81050419
88.93515814
81.05704374
69.15233753
51.29527822
27.64189101
26.66772745
25.450023
27.8854319
42.01080352
65.02541762
74.03643055
66.12135162
62.95532005
58.57158404
55.7708638
53.21368446
51.99598001
50.41296422
48.58640755
49.07348933
50.53473467
53.21368446
57.47565003
61.49407471
63.0770905
60.27637026
49.68234155
36.40936305
27.99204597
27.00554215
25.77241237
28.23867192
42.54297735
65.84913016
74.97429052
66.95894696
63.75280954
59.31354234
56.47734385
53.88777131
52.65464154
51.05157282
49.20187816
49.69513007
51.1748858
53.88777131
58.20372554
62.27305381
63.87612252
61.03992403
50.31169496
36.87058037
33.54292582
36.76539031
34.56825543
37.4977686
50.68057788
75.58143984
76.89972077
73.9702076
72.06602404
67.9647056
65.4746194
63.42396018
62.25215491
61.37330096
61.37330096
63.13100886
66.64642467
70.16184047
73.09135365
75.14201287
74.40963457
67.81822994
57.85788515
42.91736797
34.57008617
37.89122982
35.6268137
38.6460352
52.23253194
77.89591469
79.25456436
76.23534287
74.27284889
70.04593879
67.47960052
65.36614547
64.15845687
63.25269042
63.25269042
65.06422332
68.68728912
72.31035492
75.32957642
77.44303147
76.68822609
69.89497772
59.62962462
44.23159497
25.23444841
24.34512864
23.23347893
25.45677835
38.35191498
59.36209449
67.58830234
60.36257923
57.47228998
53.47035103
50.9135567
48.57909231
47.4674426
46.02229798
44.35482341
44.79948329
46.13346295
48.57909231
52.46986629
56.13831033
57.58345495
55.02666062
45.35530815
33.23832632
18.91160373
18.2451155
17.4120052
19.07822579
28.74230523
44.48808984
50.65310604
45.23788911
43.07180234
40.07260527
38.15645159
36.40691996
35.57380967
34.49076628
33.24110084
33.57434495
34.57407731
36.40691996
39.322806
42.07206998
43.15511337
41.23895968
33.9909001
24.90999787
20.68489757
19.9559144
19.04468543
20.86714336
31.43739939
48.65962688
55.40272125
49.47973295
47.11053764
43.83011335
41.73428673
39.8207059
38.90947693
37.72487927
36.35803582
36.7225274
37.81600217
39.8207059
43.01000728
46.01706288
47.20166053
45.10583391
37.17814189
27.24574614
19.98888523
19.28443113
18.40386349
20.16499876
30.37958328
47.02231151
53.53851198
47.81482238
45.52534654
42.35530307
40.32999751
38.48080549
37.60023786
36.45549994
35.13464849
35.48687554
36.5435567
38.48080549
41.5627922
44.46866538
45.6134033
43.58809775
35.92715936
26.32897218
19.94144088
19.23865882
18.36018125
20.11713639
30.30747622
46.91070233
53.41143636
47.70133214
45.41729046
42.2547712
40.23427278
38.38946988
37.51099231
36.36897147
35.05125511
35.40264614
36.45681922
38.38946988
41.46414138
44.36311737
45.50513821
43.4846398
35.84188492
26.26647939
31.02172822
29.92845145
28.56185549
31.29504741
47.1475605
72.97622408
83.08903416
74.20616045
70.65301096
65.73326551
62.59009481
59.72024331
58.35364735
56.57707261
54.52717867
55.07381705
56.7137322
59.72024331
64.50332915
69.01309581
70.78967055
67.64649985
55.75711503
40.8612191
25.13577702
24.24993465
23.1426317
25.35723761
38.20195185
59.12997765
67.3240195
60.12655031
57.24756263
53.261272
50.71447521
48.38913901
47.28183606
45.84234222
44.18138779
44.62430897
45.95307252
48.38913901
52.26469935
55.91879909
57.35829293
54.81149614
45.17796045
33.10835827
21.03359408
20.57233106
19.37304718
20.57233106
34.77923232
51.75371176
55.99733162
51.20019613
47.04882887
46.03405021
43.17421944
41.42141993
41.23691472
37.54681049
36.99329486
35.42500056
36.0707688
37.91582091
41.14466211
43.91224028
46.40306063
45.48053458
38.46933655
29.05957077
19.56565475
19.13658337
18.02099779
19.13658337
32.35198176
48.14180839
52.08926505
47.62692274
43.76528036
42.82132333
40.1610808
38.53060957
38.35898102
34.92641001
34.41152436
32.95268168
33.55338161
35.26966711
38.27316675
40.847595
43.16458043
42.30643768
35.78455276
27.03149669
18.5997813
18.19189135
17.13137751
18.19189135
30.75490153
45.76525135
49.5178388
45.27578342
41.60477395
40.70741608
38.17849845
36.62851667
36.4653607
33.20224117
32.71277324
31.32594745
31.89699336
33.52855313
36.38378271
38.83112235
41.03372803
40.21794815
34.01802105
25.69706626
18.74557735
18.33449012
17.26566335
18.33449012
30.99597658
46.12398637
49.90598882
45.6306817
41.9308967
41.02650481
38.47776403
36.91563258
36.75119769
33.46249991
32.96919525
31.57149869
32.1470208
33.79136969
36.66898025
39.13550359
41.35537459
40.53320014
34.28467436
25.89849502
19.02763356
18.61036089
17.52545196
18.61036089
31.462359
46.8179931
50.65690163
46.3172659
42.56181191
41.64381204
39.05672152
37.47108539
37.30417632
33.96599499
33.4652678
32.04654073
32.63072246
34.29981313
37.22072179
39.72435778
41.97763018
41.14308485
34.80054033
26.28817794
23.47348067
22.95871136
21.62031114
22.95871136
38.8136062
57.75711691
62.49299459
57.13939374
52.50646992
51.37397743
48.18240769
46.2262843
46.02037658
41.90222207
41.2844989
39.53428323
40.25496027
42.31403752
45.91742272
49.00603859
51.78579288
50.75625426
42.9317607
32.43046672
29.38725248
